event_id,created_datetime,start_datetime,resolved_datetime,closed_datetime,end_datetime,event_cause,sub_cause,description,comment,priority,requires_road_closure,corridor,zone,ward,junction,latitude,longitude,veh_type,veh_no,reported_by,source_channel,status,severity_reported,Pot_holes,water_logging,tree_fall,weather,rainfall_mm,temperature_c,lanes_blocked,num_vehicles_involved,injuries,fatalities,responder_unit,response_team_size,diversion_applied,signal_id,camera_id,district,police_station,contact_number,landmark,direction,updated_datetime,remarks
EVT-005802,2024-03-19T12:10:00+00:00,2024-03-19T12:10:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z7,W127,,13.061816,77.703727,truck,KA46AB2865,officer,radio,open,low,0,0,0,rain,10.87,24.1,0,1,0,0,,0,false,SIG65,,Bengaluru,PS22,,,SB,2024-03-19T12:10:00+00:00,
EVT-005803,2023-12-02T21:02:00+00:00,2023-12-02T21:02:00+00:00,2023-12-02T21:16:50.550602+00:00,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Bellary Road,Z8,W56,,12.898982,77.620434,lcv,KA09AB1005,officer,radio,resolved,medium,0,0,0,clear,2.86,24.0,0,2,0,0,,2,false,SIG119,,Bengaluru,PS49,,,EB,2023-12-02T21:02:00+00:00,
EVT-005804,2024-01-05T14:00:00+00:00,2024-01-05T14:00:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Hosur Road,Z3,W27,,12.881773,77.461825,auto,KA13AB2688,officer,radio,open,medium,0,0,0,clear,0.00,19.5,0,1,0,0,,3,false,SIG71,,Bengaluru,PS22,,,EB,2024-01-05T14:00:00+00:00,
EVT-005805,2024-03-03T23:54:00+00:00,2024-03-03T23:54:00+00:00,,,,others,,incident reported,,medium,false,Bellary Road,Z1,W72,,12.860715,77.602691,,,officer,radio,open,medium,0,0,0,rain,10.29,21.6,0,2,0,0,,3,false,SIG161,,Bengaluru,PS13,,,SB,2024-03-03T23:54:00+00:00,
EVT-005806,2024-04-07T22:17:00+00:00,2024-04-07T22:17:00+00:00,,,,others,,incident reported,,low,false,Bellary Road,Z3,W171,,13.04276,77.55505,,,officer,radio,open,low,0,0,0,clear,0.42,20.8,1,3,0,0,,3,false,SIG50,,Bengaluru,PS42,,,EB,2024-04-07T22:17:00+00:00,
EVT-005807,2023-11-02T22:37:00+00:00,2023-11-02T22:37:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Kanakapura Road,Z3,W32,,13.087051,77.538673,auto,KA08AB7636,officer,radio,open,low,0,0,0,clear,0.00,28.6,0,1,0,0,,0,false,SIG90,,Bengaluru,PS15,,,EB,2023-11-02T22:37:00+00:00,
EVT-005808,2024-02-20T01:29:00+00:00,2024-02-20T01:29:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,ORR East,Z5,W195,J313,13.082163,77.621543,auto,KA02AB8092,officer,radio,open,low,0,0,0,rain,7.6,28.3,0,3,0,0,,2,false,SIG46,,Bengaluru,PS17,,,SB,2024-02-20T01:29:00+00:00,
EVT-005809,2023-12-15T00:47:00+00:00,2023-12-15T00:47:00+00:00,,2023-12-15T08:19:08.071906+00:00,,pot_holes,,pothole causing slowdown,,high,false,Sarjapur Road,Z7,W178,,12.987428,77.761556,,,officer,radio,closed,medium,1,0,0,clear,3.77,24.6,0,2,0,0,,0,false,SIG138,,Bengaluru,PS32,,,WB,2023-12-15T00:47:00+00:00,
EVT-005810,2024-03-31T01:04:00+00:00,2024-03-31T01:04:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Magadi Road,Z2,W192,,12.985779,77.462231,car,KA08AB2208,officer,radio,open,low,0,0,0,rain,10.77,24.5,0,1,0,0,,4,false,SIG152,,Bengaluru,PS24,,,WB,2024-03-31T01:04:00+00:00,
EVT-005811,2023-12-22T19:09:00+00:00,2023-12-22T19:09:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Old Madras Road,Z6,W105,,12.925346,77.586092,truck,KA16AB4295,officer,radio,open,low,0,0,0,clear,3.55,29.0,0,1,0,0,,1,false,SIG100,,Bengaluru,PS25,,,WB,2023-12-22T19:09:00+00:00,
EVT-005812,2024-04-22T03:07:00+00:00,2024-04-22T03:07:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Bellary Road,Z8,W84,,13.018429,77.582395,auto,KA14AB1615,officer,radio,open,low,0,0,0,clear,0.00,26.6,0,2,0,0,,0,false,SIG157,,Bengaluru,PS47,,,NB,2024-04-22T03:07:00+00:00,
EVT-005813,2024-01-13T23:47:00+00:00,2024-01-13T23:47:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Hosur Road,Z6,W158,,13.033511,77.722564,car,KA05AB2255,officer,radio,open,low,0,0,0,clear,2.65,28.1,1,3,0,0,,3,false,SIG77,,Bengaluru,PS15,,,NB,2024-01-13T23:47:00+00:00,
EVT-005814,2023-11-12T18:36:00+00:00,2023-11-12T18:36:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z3,W190,,12.874835,77.605725,car,KA22AB3989,officer,radio,open,low,0,0,0,rain,9.19,24.6,1,1,0,0,,1,false,SIG68,,Bengaluru,PS11,,,EB,2023-11-12T18:36:00+00:00,
EVT-005815,2024-04-29T05:10:00+00:00,2024-04-29T05:10:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Tumkur Road,Z2,W19,,13.007177,77.579151,two_wheeler,KA38AB6775,officer,radio,open,low,0,0,0,clear,4.65,24.2,1,3,0,0,,1,false,SIG34,,Bengaluru,PS7,,,SB,2024-04-29T05:10:00+00:00,
EVT-005816,2024-03-14T12:08:00+00:00,2024-03-14T12:08:00+00:00,,,,water_logging,,water logging slowing traffic,,medium,false,Kanakapura Road,Z1,W3,,12.970861,77.480307,,,officer,radio,open,low,0,1,0,clear,0.33,25.8,0,1,0,0,,2,false,SIG16,,Bengaluru,PS34,,,WB,2024-03-14T12:08:00+00:00,
EVT-005817,2024-04-28T10:20:00+00:00,2024-04-28T10:20:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Magadi Road,Z7,W151,J346,13.064157,77.485131,bus,KA04AB7176,officer,radio,open,medium,0,0,0,clear,0.62,23.9,1,2,0,0,,1,false,SIG136,,Bengaluru,PS1,,,WB,2024-04-28T10:20:00+00:00,
EVT-005818,2024-04-29T12:51:00+00:00,2024-04-29T12:51:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Bellary Road,Z7,W119,,13.000803,77.741749,bus,KA41AB3769,officer,radio,open,medium,0,0,0,rain,9.46,21.9,1,2,0,0,,2,false,SIG96,,Bengaluru,PS2,,,NB,2024-04-29T12:51:00+00:00,
EVT-005819,2024-01-14T19:15:00+00:00,2024-01-14T19:15:00+00:00,,,,water_logging,,water logging slowing traffic,,medium,false,Kanakapura Road,Z5,W73,,13.083602,77.63301,,,officer,radio,open,low,0,1,0,rain,8.03,27.9,1,3,0,0,,3,false,SIG78,,Bengaluru,PS22,,,WB,2024-01-14T19:15:00+00:00,
EVT-005820,2024-02-14T15:53:00+00:00,2024-02-14T15:53:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,high,true,Bellary Road,Z7,W131,J295,13.070828,77.759906,,,officer,radio,open,critical,0,0,0,clear,0.35,22.8,1,3,2,0,,2,true,SIG114,,Bengaluru,PS34,,,WB,2024-02-14T15:53:00+00:00,
EVT-005821,2024-04-24T00:56:00+00:00,2024-04-24T00:56:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z8,W102,,12.991445,77.714239,lcv,KA12AB3783,officer,radio,open,low,0,0,0,rain,10.87,23.5,1,1,0,0,,2,false,SIG37,,Bengaluru,PS19,,,WB,2024-04-24T00:56:00+00:00,
EVT-005822,2024-02-28T20:24:00+00:00,2024-02-28T20:24:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z3,W169,,13.055273,77.714276,lcv,KA47AB9548,officer,radio,open,medium,0,0,0,rain,9.01,27.1,0,3,0,0,,3,false,SIG42,,Bengaluru,PS27,,,EB,2024-02-28T20:24:00+00:00,
EVT-005823,2024-03-28T02:06:00+00:00,2024-03-28T02:06:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z6,W130,,13.019757,77.737456,car,KA30AB9243,officer,radio,open,low,0,0,0,rain,9.0,26.9,1,1,0,0,,0,false,SIG91,,Bengaluru,PS47,,,EB,2024-03-28T02:06:00+00:00,
EVT-005824,2023-11-08T06:52:00+00:00,2023-11-08T06:52:00+00:00,,,,water_logging,,water logging slowing traffic,,medium,false,ORR West,Z8,W126,,13.066466,77.550725,,,officer,radio,open,low,0,1,0,clear,0.00,22.5,0,3,0,0,,1,false,SIG35,,Bengaluru,PS47,,,NB,2023-11-08T06:52:00+00:00,
EVT-005825,2024-02-20T08:18:00+00:00,2024-02-20T08:18:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Sarjapur Road,Z2,W188,,12.842213,77.644222,auto,KA37AB5155,officer,radio,open,medium,0,0,0,clear,0.00,24.2,1,2,0,0,,1,false,SIG116,,Bengaluru,PS35,,,WB,2024-02-20T08:18:00+00:00,
EVT-005826,2023-12-09T14:09:00+00:00,2023-12-09T14:09:00+00:00,2023-12-09T14:22:36.910140+00:00,,,pot_holes,,pothole causing slowdown,,medium,false,Bellary Road,Z6,W190,,13.001713,77.761854,,,officer,radio,resolved,medium,1,0,0,rain,6.26,20.0,1,1,0,0,,2,false,SIG126,,Bengaluru,PS43,,,SB,2023-12-09T14:09:00+00:00,
EVT-005827,2024-04-22T18:56:00+00:00,2024-04-22T18:56:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Old Madras Road,Z7,W198,J191,12.905482,77.762131,car,KA21AB5639,officer,radio,open,medium,0,0,0,clear,4.18,23.3,1,3,0,0,,0,false,SIG4,,Bengaluru,PS5,,,SB,2024-04-22T18:56:00+00:00,
EVT-005828,2023-12-08T14:59:00+00:00,2023-12-08T14:59:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Mysore Road,Z3,W112,,13.078381,77.722528,bus,KA46AB4990,officer,radio,open,high,0,0,0,clear,0.70,28.8,1,1,0,0,,4,false,SIG60,,Bengaluru,PS16,,,EB,2023-12-08T14:59:00+00:00,
EVT-005829,2024-04-09T08:11:00+00:00,2024-04-09T08:11:00+00:00,,,,water_logging,,water logging slowing traffic,,low,false,Mysore Road,Z3,W98,,12.974647,77.460296,,,officer,radio,open,low,0,1,0,clear,2.29,21.5,0,1,0,0,,3,false,SIG106,,Bengaluru,PS25,,,EB,2024-04-09T08:11:00+00:00,
EVT-005830,2024-01-26T07:59:00+00:00,2024-01-26T07:59:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,ORR West,Z3,W39,J270,12.893333,77.607518,bus,KA04AB1954,officer,radio,open,low,0,0,0,clear,0.00,25.8,0,1,0,0,,0,false,SIG126,,Bengaluru,PS6,,,NB,2024-01-26T07:59:00+00:00,
EVT-005831,2023-12-19T00:46:00+00:00,2023-12-19T00:46:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Kanakapura Road,Z6,W189,J114,13.04775,77.522136,car,KA42AB1242,officer,radio,open,low,0,0,0,clear,2.87,25.6,1,1,0,0,,1,false,SIG82,,Bengaluru,PS18,,,NB,2023-12-19T00:46:00+00:00,
EVT-005832,2024-03-16T13:03:00+00:00,2024-03-16T13:03:00+00:00,,,,tree_fall,,tree fallen across carriageway; road closure required,,medium,true,Sarjapur Road,Z7,W32,,12.948836,77.766057,,,officer,radio,open,high,0,0,1,clear,0.67,24.8,2,2,0,0,,0,true,SIG53,,Bengaluru,PS8,,,WB,2024-03-16T13:03:00+00:00,
EVT-005833,2023-12-15T09:39:00+00:00,2023-12-15T09:39:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,high,true,Magadi Road,Z2,W137,,12.924659,77.507768,,,officer,radio,open,critical,0,0,0,clear,0.99,26.9,0,2,1,0,,1,true,SIG60,,Bengaluru,PS44,,,SB,2023-12-15T09:39:00+00:00,
EVT-005834,2024-01-10T03:04:00+00:00,2024-01-10T03:04:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Tumkur Road,Z6,W45,,13.115313,77.46626,two_wheeler,KA20AB4029,officer,radio,open,low,0,0,0,rain,5.74,27.3,1,2,0,0,,1,false,SIG46,,Bengaluru,PS26,,,EB,2024-01-10T03:04:00+00:00,
EVT-005835,2024-03-23T15:20:00+00:00,2024-03-23T15:20:00+00:00,,,,water_logging,,water logging slowing traffic,,low,false,Tumkur Road,Z2,W23,,13.112747,77.534947,,,officer,radio,open,low,0,1,0,rain,7.1,21.7,0,1,0,0,,1,false,SIG19,,Bengaluru,PS30,,,WB,2024-03-23T15:20:00+00:00,
EVT-005836,2023-12-16T07:09:00+00:00,2023-12-16T07:09:00+00:00,,,,pot_holes,,pothole causing slowdown; road closure required,,low,true,Mysore Road,Z2,W160,,12.867982,77.736411,,,officer,radio,open,high,1,0,0,clear,0.00,21.3,3,2,0,0,,3,true,SIG41,,Bengaluru,PS25,,,SB,2023-12-16T07:09:00+00:00,
EVT-005837,2024-01-19T19:03:00+00:00,2024-01-19T19:03:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z1,W29,,13.03157,77.683433,car,KA28AB8821,officer,radio,open,low,0,0,0,clear,2.58,24.6,0,3,0,0,,2,false,SIG141,,Bengaluru,PS22,,,SB,2024-01-19T19:03:00+00:00,
EVT-005838,2024-03-23T07:23:00+00:00,2024-03-23T07:23:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Magadi Road,Z8,W74,,13.028052,77.550736,bus,KA13AB6150,officer,radio,open,medium,0,0,0,clear,0.00,22.2,1,2,0,0,,3,false,SIG125,,Bengaluru,PS23,,,EB,2024-03-23T07:23:00+00:00,
EVT-005839,2024-03-23T04:21:00+00:00,2024-03-23T04:21:00+00:00,,,,breakdown,,vehicle breakdown blocking lane; road closure required,,medium,true,Tumkur Road,Z4,W11,,13.116532,77.592708,car,KA13AB9890,officer,radio,open,high,0,0,0,clear,4.16,28.4,2,1,0,0,,1,true,SIG120,,Bengaluru,PS17,,,NB,2024-03-23T04:21:00+00:00,
EVT-005840,2023-12-06T22:36:00+00:00,2023-12-06T22:36:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Bellary Road,Z4,W54,,13.091018,77.740517,lcv,KA49AB9570,officer,radio,open,low,0,0,0,rain,5.29,23.4,1,2,0,0,,1,false,SIG157,,Bengaluru,PS44,,,NB,2023-12-06T22:36:00+00:00,
EVT-005841,2024-04-27T11:53:00+00:00,2024-04-27T11:53:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,ORR West,Z8,W28,,12.842788,77.491172,two_wheeler,KA11AB2984,officer,radio,open,medium,0,0,0,rain,5.32,24.8,0,1,0,0,,4,false,SIG134,,Bengaluru,PS41,,,WB,2024-04-27T11:53:00+00:00,
EVT-005842,2024-02-03T03:59:00+00:00,2024-02-03T03:59:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Tumkur Road,Z6,W74,J77,13.113546,77.622171,lcv,KA35AB1048,officer,radio,open,low,0,0,0,clear,0.01,24.1,1,1,0,0,,2,false,SIG26,,Bengaluru,PS32,,,SB,2024-02-03T03:59:00+00:00,
EVT-005843,2024-02-05T20:43:00+00:00,2024-02-05T20:43:00+00:00,,,,pot_holes,,pothole causing slowdown,,low,false,ORR East,Z3,W48,,12.916582,77.764614,,,officer,radio,open,low,1,0,0,clear,0.00,30.0,1,1,0,0,,0,false,SIG62,,Bengaluru,PS28,,,NB,2024-02-05T20:43:00+00:00,
EVT-005844,2024-02-20T06:57:00+00:00,2024-02-20T06:57:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Mysore Road,Z2,W145,J28,12.973296,77.558535,two_wheeler,KA04AB9156,officer,radio,open,high,0,0,0,clear,0.00,27.5,1,1,0,0,,0,false,SIG95,,Bengaluru,PS45,,,EB,2024-02-20T06:57:00+00:00,
EVT-005845,2024-02-04T02:32:00+00:00,2024-02-04T02:32:00+00:00,,,,tree_fall,,tree fallen across carriageway,,low,false,Bellary Road,Z5,W163,,12.847341,77.695333,,,officer,radio,open,medium,0,0,1,clear,0.6,25.2,1,1,0,0,,0,false,SIG97,,Bengaluru,PS33,,,EB,2024-02-04T02:32:00+00:00,
EVT-005846,2024-03-21T12:20:00+00:00,2024-03-21T12:20:00+00:00,,,,public_event,,public event procession,,low,false,Magadi Road,Z1,W142,,12.978415,77.514955,,,officer,radio,open,low,0,0,0,clear,0.00,27.4,0,1,0,0,,4,false,SIG48,,Bengaluru,PS4,,,NB,2024-03-21T12:20:00+00:00,
EVT-005847,2024-01-12T18:28:00+00:00,2024-01-12T18:28:00+00:00,,,,water_logging,,water logging slowing traffic,,medium,false,Bellary Road,Z2,W110,,12.904238,77.460011,,,officer,radio,open,low,0,1,0,clear,3.74,25.5,1,2,0,0,,2,false,SIG117,,Bengaluru,PS21,,,EB,2024-01-12T18:28:00+00:00,
EVT-005848,2023-12-06T11:10:00+00:00,2023-12-06T11:10:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,low,true,Mysore Road,Z6,W48,,12.954002,77.498552,,,officer,radio,open,critical,0,0,0,clear,4.55,24.3,2,2,1,0,,3,true,SIG13,,Bengaluru,PS34,,,NB,2023-12-06T11:10:00+00:00,
EVT-005849,2024-03-08T09:55:00+00:00,2024-03-08T09:55:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,critical,false,Bellary Road,Z8,W6,,12.941124,77.75235,truck,KA21AB7156,officer,radio,open,high,0,0,0,rain,13.66,21.0,0,2,0,0,,1,false,SIG10,,Bengaluru,PS13,,,SB,2024-03-08T09:55:00+00:00,
EVT-005850,2024-03-03T05:56:00+00:00,2024-03-03T05:56:00+00:00,,,,others,,incident reported,,medium,false,Tumkur Road,Z5,W80,,12.967881,77.586825,,,officer,radio,open,low,0,0,0,clear,2.36,30.3,1,1,0,0,,1,false,SIG24,,Bengaluru,PS30,,,NB,2024-03-03T05:56:00+00:00,
EVT-005851,2024-04-22T00:29:00+00:00,2024-04-22T00:29:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Magadi Road,Z2,W57,,13.114691,77.761015,two_wheeler,KA19AB0159,officer,radio,open,medium,0,0,0,rain,13.02,23.8,1,3,0,0,,4,false,SIG33,,Bengaluru,PS22,,,NB,2024-04-22T00:29:00+00:00,
EVT-005852,2024-03-07T00:18:00+00:00,2024-03-07T00:18:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Mysore Road,Z7,W155,,12.925453,77.670279,auto,KA13AB6232,officer,radio,open,medium,0,0,0,clear,0.76,26.3,1,1,0,0,,2,false,SIG38,,Bengaluru,PS40,,,NB,2024-03-07T00:18:00+00:00,
EVT-005853,2024-04-21T22:49:00+00:00,2024-04-21T22:49:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Sarjapur Road,Z1,W46,,13.101996,77.738217,bus,KA11AB2394,officer,radio,open,medium,0,0,0,rain,5.89,28.1,0,2,0,0,,1,false,SIG53,,Bengaluru,PS3,,,EB,2024-04-21T22:49:00+00:00,
EVT-005854,2024-04-28T02:44:00+00:00,2024-04-28T02:44:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Mysore Road,Z1,W66,,12.976529,77.585146,bus,KA38AB2222,officer,radio,open,medium,0,0,0,clear,0.77,27.0,1,1,0,0,,0,false,SIG142,,Bengaluru,PS1,,,EB,2024-04-28T02:44:00+00:00,
EVT-005855,2023-12-26T09:07:00+00:00,2023-12-26T09:07:00+00:00,,,,water_logging,,water logging slowing traffic,,high,false,ORR East,Z7,W40,,12.956871,77.723516,,,officer,radio,open,medium,0,1,0,rain,7.69,31.8,1,1,0,0,,0,false,SIG21,,Bengaluru,PS47,,,NB,2023-12-26T09:07:00+00:00,
EVT-005856,2023-12-24T18:40:00+00:00,2023-12-24T18:40:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Sarjapur Road,Z2,W32,,13.018821,77.503224,auto,KA40AB5152,officer,radio,open,low,0,0,0,clear,1.59,23.3,1,3,0,0,,1,false,SIG87,,Bengaluru,PS7,,,WB,2023-12-24T18:40:00+00:00,
EVT-005857,2024-01-23T18:10:00+00:00,2024-01-23T18:10:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,ORR East,Z6,W80,J117,12.912924,77.485613,lcv,KA02AB7632,officer,radio,open,low,0,0,0,clear,0.00,22.1,0,3,0,0,,1,false,SIG79,,Bengaluru,PS22,,,SB,2024-01-23T18:10:00+00:00,
EVT-005858,2024-04-21T07:37:00+00:00,2024-04-21T07:37:00+00:00,,,,tree_fall,,tree fallen across carriageway; road closure required,,low,true,Mysore Road,Z2,W184,J278,13.098662,77.630948,,,officer,radio,open,low,0,0,1,clear,0.00,25.4,1,1,0,0,,1,true,SIG163,,Bengaluru,PS5,,,NB,2024-04-21T07:37:00+00:00,
EVT-005859,2024-02-25T01:23:00+00:00,2024-02-25T01:23:00+00:00,2024-02-25T01:48:12.510041+00:00,,,tree_fall,,tree fallen across carriageway,,low,false,ORR West,Z1,W93,,13.031636,77.738108,,,officer,radio,resolved,medium,0,0,1,clear,4.0,25.9,1,1,0,0,,1,false,SIG113,,Bengaluru,PS5,,,SB,2024-02-25T01:23:00+00:00,
EVT-005860,2024-01-16T12:27:00+00:00,2024-01-16T12:27:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Kanakapura Road,Z2,W85,,13.078297,77.657833,auto,KA55AB5308,officer,radio,open,medium,0,0,0,clear,0.00,28.0,0,3,0,0,,2,false,SIG11,,Bengaluru,PS26,,,WB,2024-01-16T12:27:00+00:00,
EVT-005861,2024-04-29T02:27:00+00:00,2024-04-29T02:27:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Kanakapura Road,Z5,W180,,13.083357,77.654357,auto,KA53AB4382,officer,radio,open,medium,0,0,0,clear,0.00,26.3,0,3,0,0,,4,false,SIG159,,Bengaluru,PS22,,,EB,2024-04-29T02:27:00+00:00,
EVT-005862,2024-01-30T04:33:00+00:00,2024-01-30T04:33:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z5,W143,J294,13.059964,77.769943,car,KA28AB8041,officer,radio,open,low,0,0,0,clear,4.18,29.5,1,3,0,0,,3,false,SIG1,,Bengaluru,PS18,,,SB,2024-01-30T04:33:00+00:00,
EVT-005863,2023-12-28T08:34:00+00:00,2023-12-28T08:34:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Kanakapura Road,Z3,W52,J72,13.085018,77.601137,lcv,KA22AB4614,officer,radio,open,low,0,0,0,rain,9.56,26.0,1,2,0,0,,4,false,SIG133,,Bengaluru,PS28,,,EB,2023-12-28T08:34:00+00:00,
EVT-005864,2024-01-22T20:37:00+00:00,2024-01-22T20:37:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Bellary Road,Z7,W134,,13.057427,77.699404,bus,KA35AB0031,officer,radio,open,medium,0,0,0,clear,0.00,27.0,1,2,0,0,,4,false,SIG3,,Bengaluru,PS4,,,NB,2024-01-22T20:37:00+00:00,
EVT-005865,2024-02-04T22:55:00+00:00,2024-02-04T22:55:00+00:00,,,,water_logging,,water logging slowing traffic,,low,false,Hosur Road,Z8,W14,,13.045671,77.614486,,,officer,radio,open,low,0,1,0,rain,6.18,25.6,0,1,0,0,,0,false,SIG33,,Bengaluru,PS19,,,WB,2024-02-04T22:55:00+00:00,
EVT-005866,2024-04-15T13:47:00+00:00,2024-04-15T13:47:00+00:00,,,,pot_holes,,pothole causing slowdown,,high,false,Sarjapur Road,Z8,W105,,12.849197,77.576237,,,officer,radio,open,high,1,0,0,clear,0.00,28.5,1,2,0,0,,4,false,SIG77,,Bengaluru,PS26,,,EB,2024-04-15T13:47:00+00:00,
EVT-005867,2023-11-11T12:12:00+00:00,2023-11-11T12:12:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,Kanakapura Road,Z5,W50,,13.129843,77.620761,,,officer,radio,open,critical,0,0,0,clear,0.00,26.1,1,1,1,0,,4,true,SIG146,,Bengaluru,PS27,,,EB,2023-11-11T12:12:00+00:00,
EVT-005868,2024-01-31T03:49:00+00:00,2024-01-31T03:49:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,ORR East,Z8,W66,,12.850032,77.598683,bus,KA04AB8597,officer,radio,open,medium,0,0,0,clear,0.00,30.2,1,3,0,0,,0,false,SIG109,,Bengaluru,PS9,,,NB,2024-01-31T03:49:00+00:00,
EVT-005869,2024-01-16T18:38:00+00:00,2024-01-16T18:38:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Old Madras Road,Z7,W38,,12.920726,77.727849,two_wheeler,KA22AB9993,officer,radio,open,low,0,0,0,rain,9.55,30.4,0,3,0,0,,3,false,SIG86,,Bengaluru,PS45,,,EB,2024-01-16T18:38:00+00:00,
EVT-005870,2024-04-08T00:48:00+00:00,2024-04-08T00:48:00+00:00,,,,pot_holes,,pothole causing slowdown,,low,false,ORR West,Z2,W82,,12.919665,77.589029,,,officer,radio,open,low,1,0,0,clear,2.37,23.4,1,1,0,0,,2,false,SIG153,,Bengaluru,PS6,,,EB,2024-04-08T00:48:00+00:00,
EVT-005871,2023-11-10T23:08:00+00:00,2023-11-10T23:08:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,ORR West,Z5,W141,,12.861145,77.586924,truck,KA31AB5354,officer,radio,open,medium,0,0,0,rain,8.3,23.8,1,1,0,0,,3,false,SIG98,,Bengaluru,PS44,,,SB,2023-11-10T23:08:00+00:00,
EVT-005872,2023-11-04T12:15:00+00:00,2023-11-04T12:15:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR West,Z5,W53,,12.90466,77.635438,bus,KA18AB2841,officer,radio,open,low,0,0,0,rain,8.69,24.7,0,1,0,0,,0,false,SIG142,,Bengaluru,PS17,,,EB,2023-11-04T12:15:00+00:00,
EVT-005873,2023-12-15T07:56:00+00:00,2023-12-15T07:56:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z8,W98,,13.031889,77.736659,two_wheeler,KA17AB7358,officer,radio,open,low,0,0,0,clear,0.00,25.9,1,3,0,0,,1,false,SIG60,,Bengaluru,PS22,,,NB,2023-12-15T07:56:00+00:00,
EVT-005874,2023-11-18T07:45:00+00:00,2023-11-18T07:45:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,Old Madras Road,Z7,W125,,13.097537,77.549504,,,officer,radio,open,critical,0,0,0,clear,4.9,21.9,2,2,0,0,,2,true,SIG84,,Bengaluru,PS46,,,EB,2023-11-18T07:45:00+00:00,
EVT-005875,2024-01-06T07:48:00+00:00,2024-01-06T07:48:00+00:00,,,,others,,incident reported,,low,false,Bellary Road,Z3,W161,,13.066565,77.536149,,,officer,radio,open,low,0,0,0,clear,2.85,21.9,0,3,0,0,,0,false,SIG163,,Bengaluru,PS5,,,WB,2024-01-06T07:48:00+00:00,
EVT-005876,2024-02-17T04:12:00+00:00,2024-02-17T04:12:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Bellary Road,Z3,W101,,13.002924,77.700533,bus,KA35AB1629,officer,radio,open,low,0,0,0,clear,0.00,29.5,1,3,0,0,,0,false,SIG15,,Bengaluru,PS5,,,NB,2024-02-17T04:12:00+00:00,
